Date,Dew Point Temperature (C),Average Temperature (C),Visibility (mi),Average Wind Speed (knots),Maximum Sustained Wind Speed (knots),Maximum Gust (knots),Maximum Temperature (C),Minimum Temperature (C),Precipitation (in)
10/15/21,19.444444444444443,22.333333333333332,6.3,8.9,11.7,19.4,30.61111111111111,20.0,0.11
10/16/21,16.333333333333332,22.944444444444443,6.7,15.0,21.4,29.1,26.0,18.5,0.01
10/17/21,13.499999999999998,20.500000000000004,6.7,12.4,19.4,22.9,26.0,16.0,0.01
10/18/21,15.833333333333334,22.944444444444443,6.7,5.6,9.7,14.8,26.999999999999996,16.0,0.0
10/19/21,19.0,26.0,5.8,3.0,5.8,999.9,31.0,17.72222222222222,0.0
10/20/21,21.22222222222222,26.999999999999996,5.8,6.4,17.5,999.9,31.0,19.0,0.0
10/21/21,13.777777777777777,17.166666666666668,6.7,11.0,17.5,28.4,30.61111111111111,14.000000000000002,0.12
10/22/21,10.833333333333334,18.111111111111107,6.2,9.5,15.5,18.8,20.0,13.499999999999998,0.02
10/23/21,12.222222222222221,17.944444444444443,6.7,8.0,11.7,14.6,19.0,14.11111111111111,0.0
10/24/21,12.611111111111112,20.444444444444443,6.7,10.9,15.5,21.4,25.27777777777778,15.777777777777779,0.0
10/25/21,13.88888888888889,21.055555555555557,6.7,6.6,11.7,16.9,26.0,16.0,0.0
10/26/21,16.77777777777778,24.499999999999996,6.7,3.3,7.8,12.0,29.38888888888889,16.11111111111111,0.0
10/27/21,16.444444444444443,26.11111111111111,6.7,6.2,11.7,14.4,30.0,18.61111111111111,0.0
10/28/21,16.055555555555557,25.444444444444443,6.6,6.2,9.7,14.2,30.0,20.222222222222225,0.0
10/29/21,17.22222222222222,24.499999999999996,6.5,6.8,13.6,15.3,30.0,19.0,0.0
10/30/21,17.944444444444443,19.88888888888889,5.7,4.2,7.8,15.3,29.0,18.5,0.38
10/31/21,17.83333333333333,21.444444444444443,5.7,4.0,9.7,11.8,25.500000000000004,18.5,0.01
11/1/21,18.77777777777778,22.944444444444443,6.1,4.5,9.7,13.6,26.27777777777778,18.5,0.0
11/2/21,18.444444444444443,22.38888888888889,6.6,5.0,9.7,14.4,26.27777777777778,19.388888888888893,0.0
11/3/21,19.333333333333332,22.944444444444443,6.7,3.7,7.8,11.3,26.27777777777778,20.38888888888889,0.0
11/4/21,21.22222222222222,25.944444444444443,4.6,4.1,9.7,10.3,30.0,21.27777777777778,0.0
11/5/21,21.888888888888893,26.722222222222218,5.5,3.7,6.0,11.5,31.0,21.999999999999996,0.0
11/6/21,21.722222222222218,26.999999999999996,5.8,3.9,7.8,999.9,32.0,21.11111111111111,0.0
11/7/21,18.000000000000004,21.944444444444443,4.6,8.8,23.3,33.4,31.11111111111111,11.88888888888889,0.68
11/8/21,4.944444444444444,15.555555555555555,6.7,13.2,21.4,33.4,29.72222222222222,11.38888888888889,0.03
11/9/21,2.8888888888888906,17.77777777777778,6.7,9.3,13.6,19.2,22.11111111111111,10.777777777777779,0.0
11/10/21,5.888888888888889,18.111111111111107,6.7,5.9,11.7,14.2,23.388888888888886,11.11111111111111,0.0
11/11/21,5.888888888888889,20.666666666666668,6.7,3.9,7.8,13.8,26.0,10.61111111111111,0.0
11/12/21,7.277777777777778,20.0,6.7,7.5,11.7,15.0,25.27777777777778,13.722222222222223,0.0
11/13/21,8.277777777777779,19.61111111111111,6.7,6.5,11.7,17.1,24.222222222222218,12.222222222222221,0.0
11/14/21,9.833333333333336,20.611111111111107,6.7,4.0,7.8,14.2,26.0,11.88888888888889,0.0
11/15/21,11.666666666666666,19.72222222222222,6.7,3.9,6.0,10.7,24.777777777777775,13.61111111111111,0.0
11/16/21,12.888888888888891,21.0,6.5,4.8,9.7,13.6,25.0,13.277777777777779,0.0
11/17/21,13.777777777777777,19.777777777777775,6.7,7.7,11.7,19.0,24.88888888888889,16.77777777777778,0.0
11/18/21,14.833333333333334,19.944444444444446,6.7,5.1,9.7,14.6,24.88888888888889,15.0,0.0
11/19/21,15.444444444444445,21.11111111111111,6.7,4.4,7.8,999.9,24.88888888888889,15.0,0.0
11/20/21,18.72222222222222,23.77777777777778,5.6,4.8,11.7,15.5,28.72222222222222,17.27777777777778,0.0
11/21/21,17.77777777777778,22.055555555555557,6.0,6.9,17.5,27.4,28.72222222222222,14.000000000000002,0.04
11/22/21,7.222222222222222,14.61111111111111,6.5,13.2,19.4,27.4,26.27777777777778,12.111111111111109,0.07
11/23/21,5.888888888888889,14.5,6.7,6.4,13.6,20.6,18.000000000000004,9.722222222222221,0.0
11/24/21,6.111111111111111,17.0,6.7,4.1,7.8,13.2,21.999999999999996,9.5,0.0
11/25/21,6.166666666666668,18.61111111111111,6.7,5.0,11.7,12.4,25.0,11.38888888888889,0.0
11/26/21,5.055555555555556,20.0,6.7,5.7,11.7,13.6,25.38888888888889,10.999999999999998,0.0
11/27/21,7.5,19.88888888888889,6.7,5.9,9.7,17.3,25.38888888888889,13.222222222222221,0.0
11/28/21,10.388888888888891,20.72222222222222,6.7,5.9,11.7,14.6,26.0,13.61111111111111,0.0
11/29/21,11.777777777777779,21.888888888888893,6.7,7.8,13.6,16.5,26.999999999999996,15.0,0.0
11/30/21,6.944444444444445,17.333333333333332,6.0,12.3,19.2,31.5,26.999999999999996,8.0,0.0
12/1/21,-1.0555555555555547,15.11111111111111,6.7,10.7,17.5,23.3,21.888888888888893,7.3888888888888875,0.0
12/2/21,-0.7222222222222227,15.11111111111111,6.7,5.3,9.7,14.4,21.22222222222222,6.277777777777776,0.0
12/3/21,-0.8888888888888897,15.777777777777779,6.7,7.9,17.5,23.3,22.277777777777775,6.111111111111111,0.0
12/4/21,1.3333333333333326,15.833333333333334,6.7,4.1,9.7,17.5,22.277777777777775,5.7222222222222205,0.0
12/5/21,3.555555555555555,15.833333333333334,6.5,3.9,9.7,14.4,23.000000000000004,6.722222222222223,0.0
12/6/21,2.5,17.166666666666668,6.7,6.1,13.6,14.6,23.000000000000004,7.5,0.0
12/7/21,7.666666666666665,19.166666666666668,6.7,4.2,9.7,13.8,24.27777777777778,7.777777777777778,0.0
12/8/21,12.055555555555557,20.555555555555557,6.4,2.7,5.8,999.9,26.5,11.722222222222221,0.0
12/9/21,11.722222222222221,19.72222222222222,5.7,3.2,7.8,9.9,26.5,12.222222222222221,0.0
12/10/21,12.333333333333336,19.61111111111111,5.8,3.2,5.8,999.9,25.38888888888889,11.38888888888889,0.0
12/11/21,14.38888888888889,20.72222222222222,6.0,2.9,3.9,999.9,26.999999999999996,12.5,0.0
12/12/21,11.444444444444445,18.833333333333336,6.4,10.5,19.4,22.7,26.77777777777778,13.0,0.0
12/13/21,9.277777777777779,16.61111111111111,6.7,6.0,13.6,20.6,26.11111111111111,11.277777777777777,0.0
12/14/21,12.277777777777779,19.0,6.0,3.5,7.8,12.6,24.499999999999996,11.277777777777777,0.01
12/15/21,17.666666666666668,19.88888888888889,3.9,3.7,5.8,999.9,24.499999999999996,12.611111111111112,0.02
12/16/21,18.444444444444443,21.77777777777778,5.3,6.3,13.6,16.7,26.11111111111111,17.11111111111111,0.04
12/17/21,7.833333333333333,16.666666666666668,6.7,14.0,23.3,29.1,26.11111111111111,11.38888888888889,0.02
12/18/21,1.4444444444444453,14.722222222222221,6.7,10.8,15.5,23.9,21.722222222222218,10.0,0.0
12/19/21,0.11111111111111269,16.38888888888889,6.5,4.9,13.6,17.1,20.0,9.38888888888889,0.0
12/20/21,10.111111111111112,13.499999999999998,5.6,6.2,13.6,20.2,18.111111111111107,9.722222222222221,2.0
12/21/21,13.333333333333334,15.833333333333334,6.0,7.0,13.6,20.2,19.0,11.222222222222223,0.83
12/22/21,9.888888888888888,18.277777777777782,6.7,5.3,9.7,17.5,22.5,12.277777777777779,0.0
12/23/21,12.444444444444445,16.27777777777778,6.5,3.3,5.8,9.9,22.5,13.0,0.0
12/24/21,14.222222222222221,18.555555555555557,5.8,3.8,7.8,11.3,24.111111111111114,12.777777777777779,0.0
12/25/21,9.38888888888889,16.5,5.9,10.6,15.5,999.9,24.111111111111114,10.388888888888891,0.0
12/26/21,5.499999999999999,9.666666666666666,6.7,12.5,17.5,21.0,21.77777777777778,5.611111111111112,0.3
12/27/21,2.999999999999999,9.277777777777779,6.7,9.1,13.6,21.0,12.888888888888891,5.611111111111112,0.01
12/28/21,6.666666666666667,10.833333333333334,5.7,6.0,7.8,13.8,13.61111111111111,6.500000000000002,0.0
12/29/21,8.88888888888889,12.611111111111112,5.7,7.2,9.7,17.3,16.88888888888889,8.38888888888889,0.0
12/30/21,6.555555555555554,15.722222222222221,6.7,8.0,11.7,17.3,19.88888888888889,10.88888888888889,0.0
12/31/21,7.444444444444445,15.88888888888889,6.7,4.0,9.9,15.0,21.11111111111111,9.5,0.0
1/1/22,9.055555555555554,17.38888888888889,6.3,5.3,11.7,12.4,23.000000000000004,9.5,0.0
1/2/22,10.388888888888891,17.5,6.6,4.1,7.8,12.4,23.111111111111107,10.722222222222221,0.0
1/3/22,12.611111111111112,18.444444444444443,5.5,2.6,5.8,999.9,25.0,11.11111111111111,0.0
1/4/22,14.38888888888889,19.72222222222222,4.0,3.4,5.8,999.9,25.0,11.777777777777779,0.0
1/5/22,15.277777777777779,20.0,4.9,2.7,5.8,11.7,25.0,12.5,0.0
1/6/22,12.111111111111109,18.833333333333336,6.1,5.0,9.7,19.4,24.222222222222218,12.722222222222221,0.0
1/7/22,9.333333333333332,16.444444444444443,6.7,7.1,11.7,13.4,23.5,11.222222222222223,0.0
1/8/22,10.666666666666668,17.166666666666668,6.2,3.4,5.8,13.2,21.999999999999996,10.777777777777779,0.0
1/9/22,10.999999999999998,14.88888888888889,6.5,5.8,11.7,14.6,21.22222222222222,11.722222222222221,0.0
1/10/22,11.055555555555555,13.666666666666666,6.4,7.4,15.5,21.8,18.277777777777782,10.999999999999998,0.12
1/11/22,4.61111111111111,12.555555555555555,6.7,9.3,21.4,25.3,18.277777777777782,9.000000000000002,0.02
1/12/22,5.555555555555555,13.444444444444446,6.0,4.2,7.8,9.9,17.22222222222222,9.000000000000002,0.0
1/13/22,5.611111111111112,14.11111111111111,6.4,6.8,11.7,14.6,18.000000000000004,9.38888888888889,0.0
1/14/22,7.11111111111111,13.833333333333334,6.0,3.5,5.8,14.6,17.27777777777778,10.999999999999998,0.0
1/15/22,12.333333333333336,16.333333333333332,3.4,3.1,5.8,999.9,19.72222222222222,11.722222222222221,0.0
1/16/22,13.333333333333334,17.333333333333332,4.2,5.7,9.7,11.8,22.38888888888889,13.61111111111111,0.0
1/17/22,10.444444444444443,14.222222222222221,6.3,8.1,11.7,18.3,22.38888888888889,11.222222222222223,0.0
1/18/22,9.555555555555557,13.555555555555555,6.6,5.5,11.7,17.3,18.277777777777782,9.000000000000002,0.01
1/19/22,8.11111111111111,13.88888888888889,6.7,5.7,11.7,14.4,20.0,7.722222222222222,0.0
1/20/22,10.166666666666664,16.38888888888889,6.7,3.2,5.8,10.5,22.22222222222222,7.722222222222222,0.0
1/21/22,12.555555555555555,18.944444444444443,6.0,2.6,5.8,11.7,23.000000000000004,10.999999999999998,0.0
1/22/22,16.444444444444443,18.88888888888889,3.8,2.9,5.8,999.9,22.88888888888889,11.500000000000002,0.01
1/23/22,18.055555555555557,19.72222222222222,4.0,2.6,7.8,999.9,22.22222222222222,16.22222222222222,0.07
1/24/22,13.222222222222221,14.666666666666666,5.0,6.8,11.7,17.1,21.27777777777778,12.0,0.18
1/25/22,13.499999999999998,16.27777777777778,6.4,4.0,6.2,17.1,19.388888888888893,12.388888888888888,0.0
1/26/22,15.222222222222221,17.944444444444443,6.0,2.6,5.8,10.1,21.27777777777778,12.888888888888891,0.0
1/27/22,16.833333333333332,21.11111111111111,6.3,4.2,7.8,19.4,26.11111111111111,13.722222222222223,0.0
1/28/22,11.944444444444445,16.88888888888889,6.7,7.6,11.7,15.7,26.11111111111111,13.0,0.0
1/29/22,7.5,10.61111111111111,6.7,10.4,15.5,22.5,21.77777777777778,7.722222222222222,0.03
1/30/22,4.111111111111111,9.888888888888888,6.7,10.5,15.5,22.5,15.38888888888889,7.000000000000001,0.0
1/31/22,6.7777777777777795,8.0,5.3,6.2,11.7,16.7,15.222222222222221,6.277777777777776,0.45
2/1/22,8.11111111111111,9.888888888888888,6.3,7.1,11.7,16.5,12.0,6.277777777777776,0.75
2/2/22,8.333333333333334,9.38888888888889,6.1,7.2,11.7,17.9,10.999999999999998,7.5,1.02
2/3/22,7.000000000000001,9.888888888888888,6.6,8.9,11.7,17.3,10.999999999999998,7.222222222222222,0.38
2/4/22,4.666666666666666,10.222222222222221,6.7,9.5,13.6,17.9,15.277777777777779,6.722222222222223,0.0
2/5/22,5.777777777777777,11.222222222222223,6.7,6.4,11.7,17.7,15.277777777777779,6.722222222222223,0.0
2/6/22,9.277777777777779,12.555555555555555,7.2,3.5,7.8,12.6,15.777777777777779,7.88888888888889,0.0
2/7/22,11.777777777777779,13.722222222222223,5.6,6.6,11.7,14.8,16.11111111111111,10.0,0.07
2/8/22,6.666666666666667,9.944444444444445,6.7,8.3,13.6,18.8,16.11111111111111,8.499999999999998,0.0
2/9/22,7.333333333333335,9.611111111111109,6.7,6.0,11.7,16.7,14.11111111111111,8.499999999999998,0.0
2/10/22,10.444444444444443,11.055555555555555,5.2,3.4,5.8,16.1,14.38888888888889,8.722222222222223,0.01
2/11/22,13.499999999999998,16.61111111111111,6.0,4.8,9.7,14.8,23.61111111111111,9.000000000000002,0.01
2/12/22,11.38888888888889,15.0,6.7,7.9,11.7,17.1,23.61111111111111,12.0,0.0
2/13/22,9.277777777777779,11.444444444444445,6.7,8.0,13.6,20.6,22.61111111111111,9.777777777777779,0.11
2/14/22,8.833333333333334,15.333333333333334,6.7,5.5,9.7,16.1,21.888888888888893,9.777777777777779,0.0
2/15/22,10.222222222222221,16.72222222222222,6.7,4.4,9.7,15.2,22.11111111111111,10.61111111111111,0.0
2/16/22,13.499999999999998,17.166666666666668,5.6,4.8,5.8,10.7,22.11111111111111,11.88888888888889,0.07
2/17/22,14.777777777777779,15.5,4.1,4.9,9.7,14.0,20.72222222222222,13.722222222222223,0.18
2/18/22,12.055555555555557,13.166666666666668,5.0,8.7,17.5,20.2,17.61111111111111,9.000000000000002,0.06
2/19/22,6.388888888888889,7.5,5.1,14.6,19.4,28.7,17.61111111111111,5.222222222222221,2.45
2/20/22,4.944444444444444,6.166666666666668,5.2,11.3,19.4,28.7,8.0,4.500000000000001,1.8
2/21/22,5.888888888888889,6.888888888888888,5.5,8.5,11.7,19.4,8.0,4.388888888888888,0.8
2/22/22,6.388888888888889,7.666666666666665,5.4,8.8,11.7,21.0,9.11111111111111,4.722222222222222,0.13
2/23/22,4.055555555555554,9.277777777777779,6.7,11.7,17.5,23.3,14.11111111111111,5.499999999999999,0.0
2/24/22,4.833333333333335,11.38888888888889,6.7,5.7,9.7,19.0,16.61111111111111,5.499999999999999,0.0
2/25/22,7.166666666666667,13.944444444444445,6.7,3.5,9.7,11.5,19.61111111111111,6.722222222222223,0.0
2/26/22,10.388888888888891,17.38888888888889,5.6,2.9,5.8,999.9,24.388888888888893,7.222222222222222,0.0
2/27/22,12.388888888888888,19.66666666666667,5.7,5.0,11.7,16.5,26.0,8.38888888888889,0.0
2/28/22,15.277777777777779,21.5,6.7,4.6,9.7,14.0,26.0,11.38888888888889,0.0
3/1/22,16.22222222222222,22.666666666666668,5.8,4.9,11.7,12.0,26.999999999999996,15.11111111111111,0.0
3/2/22,16.22222222222222,22.88888888888889,6.2,5.2,9.7,13.2,28.277777777777782,16.27777777777778,0.0
3/3/22,16.444444444444443,21.888888888888893,5.6,4.3,9.7,13.0,28.277777777777782,14.722222222222221,0.0
3/4/22,17.22222222222222,23.277777777777782,5.0,3.2,5.8,12.6,29.0,14.61111111111111,0.0
3/5/22,18.333333333333332,24.499999999999996,4.6,5.9,11.7,13.2,30.0,15.61111111111111,0.0
3/6/22,15.944444444444445,22.38888888888889,6.4,6.6,15.5,999.9,28.88888888888889,17.77777777777778,0.44
3/7/22,7.88888888888889,18.77777777777778,6.7,10.1,17.5,30.5,26.22222222222222,9.277777777777779,0.13
3/8/22,6.833333333333332,18.111111111111107,6.7,4.6,11.7,13.2,24.0,8.777777777777777,0.0
3/9/22,9.944444444444445,19.27777777777778,6.7,3.9,7.8,13.2,26.0,8.38888888888889,0.0
3/10/22,13.777777777777777,21.944444444444443,6.7,3.7,9.7,12.8,28.000000000000004,10.777777777777779,0.0
3/11/22,16.055555555555557,22.555555555555554,6.7,3.6,5.8,11.7,28.000000000000004,14.000000000000002,0.0
3/12/22,16.77777777777778,24.222222222222218,6.4,4.7,9.7,14.8,30.0,15.0,0.0
3/13/22,18.77777777777778,25.444444444444443,6.7,3.7,5.8,13.6,30.0,16.72222222222222,0.0
3/14/22,19.61111111111111,25.666666666666668,6.5,2.8,3.9,999.9,30.11111111111111,18.22222222222222,0.0
3/15/22,19.833333333333332,26.166666666666664,5.2,4.4,9.7,14.0,31.0,18.000000000000004,0.0
3/16/22,19.833333333333332,24.444444444444443,6.7,5.0,7.8,14.0,30.72222222222222,19.499999999999996,0.0
3/17/22,21.722222222222218,24.72222222222222,5.0,4.4,7.8,13.0,29.0,20.222222222222225,0.43
3/18/22,19.66666666666667,24.944444444444446,6.0,5.0,11.7,14.0,29.27777777777778,20.0,0.0
3/19/22,20.555555555555557,25.500000000000004,6.2,6.9,11.7,16.1,30.0,20.72222222222222,0.0
3/20/22,21.0,23.61111111111111,5.7,5.3,9.7,15.7,28.22222222222222,21.22222222222222,0.13
3/21/22,22.555555555555554,25.500000000000004,5.7,6.3,9.7,15.3,28.000000000000004,21.27777777777778,0.0
3/22/22,18.166666666666668,20.611111111111107,6.1,9.8,13.6,25.1,29.5,12.888888888888891,0.43
3/23/22,12.388888888888888,13.444444444444446,6.0,6.1,13.6,25.1,29.5,12.111111111111109,1.13
3/24/22,15.11111111111111,15.277777777777779,3.7,2.7,5.8,9.9,17.61111111111111,12.388888888888888,1.38
3/25/22,22.22222222222222,22.555555555555554,3.3,3.0,7.8,11.5,25.222222222222225,13.277777777777779,1.76
3/26/22,19.499999999999996,22.61111111111111,5.6,8.5,17.5,19.0,32.0,17.72222222222222,0.41
3/27/22,13.444444444444446,17.333333333333332,6.5,8.9,13.6,21.2,30.22222222222222,13.38888888888889,0.74
3/28/22,13.833333333333334,16.166666666666668,6.7,4.2,7.8,16.1,22.38888888888889,13.38888888888889,0.17
3/29/22,16.166666666666668,18.555555555555557,6.7,2.9,5.8,999.9,20.0,13.38888888888889,0.0
3/30/22,20.0,22.77777777777778,6.0,2.7,5.8,999.9,27.5,15.777777777777779,0.0
3/31/22,19.499999999999996,25.0,5.7,7.2,17.5,21.0,30.11111111111111,18.111111111111107,0.04
4/1/22,11.944444444444445,15.833333333333334,6.6,12.7,17.5,24.1,30.11111111111111,12.0,0.02
4/2/22,5.611111111111112,15.777777777777779,6.6,10.4,17.5,22.5,18.000000000000004,11.61111111111111,0.01
4/3/22,5.7222222222222205,19.388888888888893,6.7,4.7,10.1,21.2,25.500000000000004,10.111111111111112,0.0
4/4/22,9.055555555555554,21.22222222222222,6.6,3.2,7.8,10.7,28.000000000000004,9.777777777777779,0.0
4/5/22,12.5,22.722222222222225,6.4,3.8,5.8,12.0,29.0,11.777777777777779,0.0
4/6/22,14.88888888888889,25.222222222222225,6.1,3.7,5.8,12.4,31.0,14.5,0.0
4/7/22,12.722222222222221,24.777777777777775,6.5,5.2,11.7,17.1,31.0,16.0,99.99
4/8/22,14.055555555555554,24.833333333333332,5.9,3.9,5.8,13.2,31.0,15.61111111111111,0.0
4/9/22,14.61111111111111,24.777777777777775,6.7,3.7,5.8,13.2,31.0,15.777777777777779,0.0
4/10/22,13.777777777777777,25.888888888888886,6.7,3.8,7.8,10.1,32.0,15.61111111111111,0.0
4/11/22,19.055555555555557,26.5,6.7,3.7,7.8,13.6,32.0,17.27777777777778,0.0
4/12/22,20.444444444444443,27.555555555555554,6.7,6.5,9.7,14.2,33.0,19.72222222222222,99.99
4/13/22,18.444444444444443,24.444444444444443,6.7,8.2,13.6,20.6,30.38888888888889,17.72222222222222,0.0
4/14/22,15.88888888888889,25.11111111111111,6.7,6.9,11.7,20.6,30.27777777777778,17.72222222222222,0.0
4/15/22,17.22222222222222,25.666666666666668,6.7,6.2,9.7,15.7,30.27777777777778,20.11111111111111,0.0
4/16/22,16.555555555555557,19.388888888888893,6.1,7.3,11.7,15.7,29.0,15.38888888888889,0.04
4/17/22,15.222222222222221,17.444444444444443,6.4,5.8,9.7,999.9,23.88888888888889,15.38888888888889,0.06
4/18/22,15.0,16.055555555555557,5.5,5.6,9.7,999.9,21.611111111111114,14.5,0.34
4/19/22,15.833333333333334,17.0,6.0,3.5,7.8,999.9,19.0,14.222222222222221,0.5
4/20/22,18.000000000000004,21.11111111111111,5.2,2.9,5.8,999.9,24.0,14.38888888888889,0.0
4/21/22,20.055555555555554,25.33333333333333,4.0,4.1,7.8,999.9,29.11111111111111,16.72222222222222,0.0
4/22/22,22.555555555555554,25.666666666666668,5.8,5.2,7.8,999.9,30.0,21.0,0.04
4/23/22,23.277777777777782,24.88888888888889,4.9,4.1,11.7,999.9,30.0,21.0,4.74
4/24/22,24.333333333333332,27.055555555555557,5.9,6.6,15.5,999.9,31.0,21.0,0.27
4/25/22,24.499999999999996,28.5,6.7,7.9,13.6,999.9,33.0,23.72222222222222,0.0
4/26/22,24.61111111111111,28.111111111111107,6.7,6.2,13.6,999.9,32.0,24.88888888888889,0.0
4/27/22,24.333333333333332,29.11111111111111,6.7,6.2,11.7,999.9,33.0,24.72222222222222,0.0
4/28/22,24.944444444444446,28.5,6.7,7.0,11.7,999.9,33.0,23.5,0.06
4/29/22,22.444444444444446,26.5,6.7,5.4,11.7,999.9,33.0,21.999999999999996,0.0
4/30/22,20.555555555555557,23.72222222222222,6.0,7.6,13.6,999.9,30.5,17.0,0.43
5/1/22,15.222222222222221,16.166666666666668,5.4,9.6,13.6,999.9,28.77777777777778,13.722222222222223,2.48
5/2/22,13.61111111111111,18.88888888888889,6.7,6.8,13.6,999.9,23.000000000000004,13.722222222222223,0.07
5/3/22,14.444444444444445,22.555555555555554,6.7,4.0,7.8,999.9,28.000000000000004,14.222222222222221,0.0
5/4/22,16.27777777777778,24.61111111111111,6.6,3.1,5.8,999.9,30.0,15.61111111111111,0.0
5/5/22,19.66666666666667,26.38888888888889,6.2,2.8,7.8,999.9,31.0,17.72222222222222,0.0
5/6/22,20.72222222222222,27.666666666666668,6.2,3.6,5.8,999.9,33.0,19.388888888888893,0.0
5/7/22,23.000000000000004,23.72222222222222,3.8,3.0,5.8,999.9,30.77777777777778,21.722222222222218,0.54
5/8/22,21.38888888888889,23.333333333333332,5.6,3.9,5.8,999.9,26.888888888888893,20.500000000000004,0.11
5/9/22,22.055555555555557,26.0,6.6,4.0,9.7,999.9,29.0,20.500000000000004,0.0
5/10/22,24.388888888888893,25.27777777777778,5.7,4.8,9.7,999.9,28.388888888888886,21.5,0.72
5/11/22,24.166666666666668,24.944444444444446,6.0,5.4,17.5,999.9,28.000000000000004,23.000000000000004,0.56
5/12/22,23.444444444444443,23.555555555555557,5.7,3.6,11.7,999.9,26.27777777777778,23.000000000000004,3.2
5/13/22,22.11111111111111,22.61111111111111,5.7,5.3,11.7,999.9,26.27777777777778,21.0,1.55
5/14/22,22.11111111111111,23.055555555555557,5.4,4.5,9.7,999.9,25.0,20.777777777777782,1.99
5/15/22,18.22222222222222,20.666666666666668,5.8,10.3,15.5,999.9,25.0,17.0,0.31
5/16/22,15.666666666666666,19.944444444444446,6.3,8.2,15.5,999.9,24.388888888888893,14.88888888888889,0.1
5/17/22,16.666666666666668,23.5,6.7,3.4,7.8,999.9,30.0,14.5,0.0
5/18/22,18.111111111111107,25.833333333333332,6.7,2.7,3.9,999.9,29.61111111111111,17.0,0.0
5/19/22,19.833333333333332,27.277777777777775,6.7,3.6,5.8,999.9,31.0,20.611111111111107,0.0
5/20/22,22.11111111111111,28.666666666666668,6.1,4.2,7.8,999.9,33.0,22.11111111111111,0.0
5/21/22,23.22222222222222,25.666666666666668,4.8,5.5,9.7,999.9,32.77777777777778,21.999999999999996,1.21
5/22/22,23.166666666666668,24.0,4.8,5.1,7.8,999.9,29.38888888888889,21.999999999999996,0.27
5/23/22,23.833333333333336,24.555555555555557,4.7,4.7,7.8,999.9,28.22222222222222,22.22222222222222,0.06
5/24/22,24.88888888888889,27.277777777777775,6.0,3.7,5.8,999.9,31.0,22.5,0.0
5/25/22,25.38888888888889,27.444444444444446,5.5,3.6,7.8,999.9,31.0,24.499999999999996,0.11
5/26/22,24.944444444444446,29.11111111111111,6.7,4.8,9.7,999.9,33.0,25.0,0.0
5/27/22,25.666666666666668,26.333333333333336,5.3,4.1,15.5,999.9,31.0,24.499999999999996,1.0
5/28/22,25.777777777777782,29.333333333333332,6.6,7.1,11.7,999.9,34.0,24.499999999999996,0.07
5/29/22,26.11111111111111,29.11111111111111,6.6,5.6,13.6,999.9,33.0,25.888888888888886,0.1
5/30/22,25.38888888888889,30.055555555555557,6.7,5.2,11.7,999.9,35.0,25.27777777777778,0.0
5/31/22,25.666666666666668,28.22222222222222,6.6,5.4,9.7,999.9,34.0,25.222222222222225,0.0
6/1/22,26.0,28.000000000000004,6.5,4.5,9.7,999.9,31.88888888888889,24.0,1.57
6/2/22,26.055555555555557,28.72222222222222,6.7,7.3,11.7,999.9,33.0,24.388888888888893,0.57
6/3/22,26.611111111111114,28.77777777777778,6.6,7.2,17.5,999.9,34.0,25.38888888888889,0.38
6/4/22,26.333333333333336,30.555555555555557,6.7,8.3,13.6,19.4,35.0,25.777777777777782,0.01
6/5/22,25.833333333333332,30.666666666666668,7.2,8.0,11.7,999.9,34.0,27.38888888888889,0.0
6/6/22,25.38888888888889,27.22222222222222,6.1,4.7,11.7,999.9,33.0,23.61111111111111,0.99
6/7/22,24.944444444444446,25.777777777777782,5.7,5.0,13.6,27.2,31.72222222222222,23.277777777777782,1.9
6/8/22,25.055555555555554,26.944444444444443,6.0,6.3,13.6,999.9,30.0,23.277777777777782,0.02
6/9/22,25.0,25.500000000000004,4.6,5.1,13.6,999.9,29.0,23.88888888888889,2.98
6/10/22,25.833333333333332,27.38888888888889,6.4,4.2,9.7,999.9,31.0,23.88888888888889,0.12
6/11/22,25.72222222222222,27.333333333333332,6.0,5.5,15.5,999.9,31.0,25.11111111111111,0.2
6/12/22,26.11111111111111,27.666666666666668,6.5,5.1,13.6,999.9,33.0,23.88888888888889,0.46
6/13/22,26.166666666666664,27.83333333333333,5.9,6.2,19.4,35.0,33.0,23.88888888888889,2.29
6/14/22,25.055555555555554,25.500000000000004,6.2,4.2,11.7,23.3,32.611111111111114,24.0,0.82
6/15/22,24.499999999999996,25.555555555555557,5.6,3.4,17.5,999.9,30.5,23.000000000000004,1.28
6/16/22,26.0,27.333333333333332,4.9,4.5,11.7,999.9,31.0,23.111111111111107,0.14
6/17/22,25.944444444444443,29.38888888888889,6.7,8.6,17.5,999.9,32.0,24.388888888888893,0.0
6/18/22,26.444444444444443,28.72222222222222,6.5,8.3,13.6,999.9,32.0,25.38888888888889,0.52
6/19/22,26.944444444444443,28.88888888888889,6.0,7.5,11.7,999.9,33.0,25.38888888888889,0.13
6/20/22,26.5,28.77777777777778,6.6,7.4,11.7,19.4,31.0,26.722222222222218,0.6
6/21/22,26.555555555555557,28.388888888888886,6.7,5.9,9.7,999.9,30.0,26.999999999999996,0.0
6/22/22,25.666666666666668,30.333333333333332,6.7,7.3,11.7,999.9,35.0,26.77777777777778,0.0
6/23/22,25.0,30.833333333333332,6.7,5.8,9.7,17.5,36.0,24.72222222222222,0.0
